PROJECT,CLASS,COUPLING
spring-roo,ObrAddOnBundleSymbolicName,2
spring-roo,ObrAddOnBundleSymbolicNameConverter,9
spring-roo,ObrAddOnCommands,10
spring-roo,ObrAddonSearchOperationsImpl,22
spring-roo,ObrRepositoryCommands,7
spring-roo,ObrRepositoryOperationsImpl,19
spring-roo,AbstractProcessManagerStatusPublisher,4
spring-roo,DefaultFileManager,18
spring-roo,DefaultMutableFile,5
spring-roo,DefaultProcessManager,21
spring-roo,ManagedMessageRenderer,1
spring-roo,MonitoredOutputStream,3
spring-roo,MonitoringRequestCommand,3
spring-roo,ProcessManagerDiagnosticsListener,18
spring-roo,UndoableMonitoringRequest,4
spring-roo,ActiveProcessManager,1
spring-roo,ProcessManagerHostedExecutionStrategy,8
spring-roo,ProjectResource,20
spring-roo,Parent,0
spring-roo,ParentBuilder,3
spring-roo,PomFactoryImpl,20
spring-roo,Pom,14
spring-roo,Module,0
spring-roo,ModuleTest,2
spring-roo,PomTest,8
spring-roo,BundlePackaging,8
spring-roo,EarPackaging,5
spring-roo,EsaPackaging,7
spring-roo,WarPackaging,6
spring-roo,AbstractPackagingProvider,18
spring-roo,JarPackaging,7
spring-roo,AbstractCorePackagingProvider,3
spring-roo,PomPackaging,7
spring-roo,PackagingProviderRegistryImpl,7
spring-roo,JarPackagingTest,2
spring-roo,PackagingProviderRegistryTest,6
spring-roo,PackagingProviderTestCase,3
spring-roo,PomPackagingTest,2
spring-roo,ApplicationContextOperationsImpl,17
spring-roo,AutomaticProjectUpgradeService,10
spring-roo,DelegatePathResolver,8
spring-roo,FeatureNames,0
spring-roo,Filter,1
spring-roo,MavenCommands,20
spring-roo,MavenOperationsImpl,28
spring-roo,MavenProjectMetadataProvider,12
spring-roo,PathResolvingAwareFilenameResolver,5
spring-roo,ProjectCommands,21
spring-roo,ProjectPathMonitoringInitializer,13
spring-roo,ProjectType,1
spring-roo,Property,3
spring-roo,AbstractProjectOperations,26
spring-roo,DefaultPathResolvingStrategy,14
spring-roo,Resource,5
spring-roo,Repository,5
spring-roo,AbstractPathResolvingStrategy,8
spring-roo,MavenPathResolvingStrategy,10
spring-roo,Dependency,9
spring-roo,PomManagementServiceImpl,19
spring-roo,Configuration,4
spring-roo,PhysicalPath,3
spring-roo,Execution,6
spring-roo,Plugin,9
spring-roo,DependencyScope,3
spring-roo,MavenUtils,0
spring-roo,RepositoryTest,6
spring-roo,ProjectMetadata,3
spring-roo,Path,4
spring-roo,XmlTestCase,1
spring-roo,DependencyType,3
spring-roo,LogicalPath,3
spring-roo,GAV,1
spring-roo,DefaultPathResolvingStrategyTest,9
spring-roo,PomManagementServiceImplTest,16
spring-roo,ConfigurationTest,1
spring-roo,DependencyTest,7
spring-roo,DependencyTypeTest,1
spring-roo,ExecutionTest,9
spring-roo,GAVTest,2
spring-roo,LogicalPathTest,3
spring-roo,MavenOperationsImplTest,12
spring-roo,MavenPathResolvingStrategyTest,8
spring-roo,MavenUtilsTest,1
spring-roo,PathTest,1
spring-roo,PluginTest,9
spring-roo,ProjectMetadataTest,3
spring-roo,ResourceTest,6
spring-roo,PropFilesManagerServiceImpl,13
spring-roo,Activator,4
spring-roo,AnyServiceFilter,2
spring-roo,HttpTracker,8
spring-roo,JAXRSApplication,8
spring-roo,ResourceTracker,6
spring-roo,SettingsCommands,8
spring-roo,SettingsOperationsImpl,9
spring-roo,ProjectSettingsServiceImpl,14
spring-roo,ProjectSettingsServiceImplTest,3
spring-roo,AvailableCommandsConverter,4
spring-roo,StaticFieldConverterImpl,4
spring-roo,AbstractShellStatusPublisher,5
spring-roo,ShellStatus,3
spring-roo,CliSimpleParserContext,2
spring-roo,ExitShellRequest,1
spring-roo,NaturalOrderComparator,1
spring-roo,OptionContexts,0
spring-roo,ParseResult,2
spring-roo,ParserUtils,0
spring-roo,RooBundleActivatorImpl,6
spring-roo,ShellContextImpl,1
spring-roo,SimpleParser,24
spring-roo,AbstractShell,12
spring-roo,Completion,2
spring-roo,MethodTarget,2
spring-roo,CliOptionContext,0
spring-roo,AbstractShellTest,2
spring-roo,CliOptionContextTest,1
spring-roo,MethodTargetTest,2
spring-roo,SimpleParserTest,3
spring-roo,EclipseTerminal,1
spring-roo,JLineCompletorAdapter,3
spring-roo,JLineLogHandler,4
spring-roo,JLineShell,16
spring-roo,JLineShellComponent,10
spring-roo,AbstractFlashingObject,3
spring-roo,SimpleParserComponent,9
spring-roo,AddonSuiteCommands,10
spring-roo,AddonSuiteOperationsImpl,21
spring-roo,AddonSuiteSymbolicName,2
spring-roo,AddonSuiteSymbolicNameConverter,12
spring-roo,ObrAddonSuiteSymbolicName,2
spring-roo,ObrAddonSuiteSymbolicNameConverter,17
spring-roo,ObrRepositorySymbolicName,2
spring-roo,ObrRepositorySymbolicNameConverter,16
spring-roo,AntPatchStringMatcher,1
spring-roo,AntPathMatcher,2
spring-roo,DeferredLogHandler,0
spring-roo,HandlerUtils,1
spring-roo,LoggingOutputStream,0
spring-roo,BundleFindingUtils,3
spring-roo,UrlFindingUtils,4
spring-roo,OSGiUtils,6
spring-roo,MessageDisplayUtils,0
spring-roo,ObjectUtils,8
spring-roo,ReflectionUtils,5
spring-roo,XmlRoundTripUtils,6
spring-roo,XmlUtils,12
spring-roo,DomUtils,8
spring-roo,FileUtils,3
spring-roo,WebXmlUtils,11
spring-roo,XmlElementBuilder,4
spring-roo,AnsiEscapeCode,1
spring-roo,CollectionUtils,4
spring-roo,PairList,5
spring-roo,JdkUrlInputStreamService,6
spring-roo,RedirectServlet,3
spring-data-book,AbstractPersistentEntity,2
spring-data-book,Address,3
spring-data-book,Customer,7
spring-data-book,EmailAddress,2
spring-data-book,GemfireCustomerRepository,7
spring-data-book,Product,2
spring-data-book,LineItem,5
spring-data-book,Order,9
spring-data-book,DecompressTasklet,5
spring-data-book,ProductFieldSetMapper,4
spring-data-book,ProductJdbcItemWriter,3
spring-data-book,LaunchDatabaseAndConsole,0
spring-data-book,LaunchExportProductsJob,3
spring-data-book,LaunchSpringBatchAdmin,3
spring-data-book,Product,4
spring-data-book,FieldSetSqlParameterSourceProvider,6
spring-data-book,FieldSetConverter,5
spring-data-book,MongoItemWriter,4
spring-data-book,DatabaseSkipListener,4
spring-data-book,ProductProcessor,4
spring-data-book,BatchConfiguration,18
spring-data-book,ItemReaderBuilder,6
spring-data-book,AbstractHdfsItemWriter,5
spring-data-book,HdfsTextItemWriter,10
spring-data-book,SimpleAbstractHdfsItemWriter,5
spring-data-book,SimpleHdfsTextItemWriter,10
spring-data-book,LaunchImportProductsJob,3
spring-data-book,ProductRowMapper,3
spring-data-book,AbstractHdfsWriter,4
spring-data-book,CustomFileHandler,1
spring-data-book,FileExistsMode,1
spring-data-book,HdfsTextFileWriter,9
spring-data-book,HdfsTextFileWriterFactory,4
spring-data-book,HdfsWritingMessageHandler,7
spring-data-book,WordCount,8
spring-data-book,FilePolling,2
spring-data-book,FsShellWritingMessageHandler,16
spring-data-book,Ftp,2
spring-data-book,User,0
spring-data-book,UserApp,5
spring-data-book,UserRepository,10
spring-data-book,UserUtils,10
spring-data-book,AnalysisService,4
spring-data-book,HiveApp,4
spring-data-book,HiveAppWithApacheLogs,3
spring-data-book,HivePasswordRepository,8
spring-data-book,HiveTemplatePasswordRepository,5
spring-data-book,JdbcPasswordRepository,7
spring-data-book,PasswordService,3
spring-data-book,PigApp,2
spring-data-book,PigAppWithApacheLogs,2
spring-data-book,PigAppWithRepository,4
spring-data-book,PigPasswordRepository,2
spring-data-book,Wordcount,2
spring-data-book,ControlBusController,8
spring-data-book,Streaming,6
spring-data-book,ByteArrayLfSerializer,3
spring-data-book,SyslogTransformer,3
spring-data-book,AbstractEntity,4
spring-data-book,ApplicationConfig,3
spring-data-book,QueryDslCustomerRepository,29
spring-data-book,AbstractEntity,2
spring-data-book,JpaCustomerRepository,7
spring-data-book,InfrastructureConfig,10
spring-data-book,AbstractDocument,2
spring-data-book,MongoDbCustomerRepository,8
spring-data-book,RestWebApplicationInitializer,1
spring-data-book,SampleDataProvider,11
spring-data-book,ApplicationConversionServiceFactoryBean,8
spring-boot,SpringApplicationAdminMXBeanRegistrar,14
spring-boot,AnsiBackground,0
spring-boot,AnsiColor,0
spring-boot,AnsiColors,3
spring-boot,AnsiOutput,2
spring-boot,AnsiPropertySource,12
spring-boot,AnsiStyle,0
spring-boot,DefaultPropertyNamePatternsMatcher,3
spring-boot,InetAddressEditor,0
spring-boot,OriginCapablePropertyValue,5
spring-boot,PatternPropertyNamePatternsMatcher,1
spring-boot,PropertiesConfigurationFactory,21
spring-boot,PropertyNamePatternsMatcher,1
spring-boot,PropertyOrigin,3
spring-boot,PropertySourceUtils,6
spring-boot,PropertySourcesBinder,8
spring-boot,PropertySourcesPropertyValues,17
spring-boot,RelaxedBindingNotWritablePropertyException,2
spring-boot,RelaxedConversionService,11
spring-boot,RelaxedDataBinder,28
spring-boot,RelaxedNames,2
spring-boot,RelaxedPropertyResolver,5
spring-boot,StringToCharArrayConverter,3
spring-boot,YamlConfigurationFactory,14
spring-boot,YamlJavaBeanPropertyConstructor,5
spring-boot,ParentContextApplicationContextInitializer,12
spring-boot,ParentContextCloserApplicationListener,11
spring-boot,SpringApplicationBuilder,15
spring-boot,CloudFoundryVcapEnvironmentPostProcessor,8
spring-boot,CloudPlatform,3
spring-boot,AnsiOutputApplicationListener,6
spring-boot,ConfigFileApplicationListener,36
spring-boot,DelegatingApplicationContextInitializer,9
spring-boot,DelegatingApplicationListener,8
spring-boot,RandomValuePropertySource,6
spring-boot,JasperInitializer,7
spring-boot,JettyEmbeddedErrorHandler,6
spring-boot,JettyEmbeddedServletContainer,12
spring-boot,JettyEmbeddedServletContainerFactory,56
spring-boot,JettyEmbeddedWebAppContext,3
spring-boot,ServletContextInitializerConfiguration,5
spring-boot,AbstractConfigurableEmbeddedServletContainer,8
spring-boot,AbstractEmbeddedServletContainerFactory,5
spring-boot,AnnotationConfigEmbeddedWebApplicationContext,7
spring-boot,Compression,0
spring-boot,EmbeddedServletContainerCustomizerBeanPostProcessor,5
spring-boot,EmbeddedServletContainerException,0
spring-boot,EmbeddedServletContainerInitializedEvent,3
spring-boot,EmbeddedWebApplicationContext,21
spring-boot,InitParameterConfiguringServletContextInitializer,2
spring-boot,JspServlet,0
spring-boot,MimeMappings,2
spring-boot,PortInUseException,1
spring-boot,ServerPortInfoApplicationContextInitializer,11
spring-boot,Ssl,1
spring-boot,WebApplicationContextServletContextAwareProcessor,6
spring-boot,XmlEmbeddedWebApplicationContext,5
spring-boot,ConnectorStartFailedException,1
spring-boot,LazySessionIdGenerator,1
spring-boot,SkipPatternJarScanner,8
spring-boot,SslStoreProviderUrlStreamHandlerFactory,5
spring-boot,TomcatEmbeddedContext,5
spring-boot,TomcatEmbeddedServletContainer,16
spring-boot,TomcatEmbeddedServletContainerFactory,39
spring-boot,TomcatEmbeddedWebappClassLoader,3
spring-boot,TomcatErrorPage,4
spring-boot,TomcatResources,6
spring-boot,TomcatStarter,5
spring-boot,FileSessionPersistence,5
spring-boot,UndertowEmbeddedServletContainer,18
spring-boot,UndertowEmbeddedServletContainerFactory,38
spring-boot,ApplicationEnvironmentPreparedEvent,3
spring-boot,ApplicationFailedEvent,3
spring-boot,ApplicationPreparedEvent,3
spring-boot,ApplicationReadyEvent,3
spring-boot,ApplicationStartedEvent,2
spring-boot,EventPublishingRunListener,12
spring-boot,SpringApplicationEvent,2
spring-boot,ConfigurationWarningsApplicationContextInitializer,15
spring-boot,ContextIdApplicationContextInitializer,5
spring-boot,FileEncodingApplicationListener,6
spring-boot,TypeExcludeFilter,7
spring-boot,ConfigurationBeanFactoryMetaData,6
spring-boot,ConfigurationPropertiesBindingPostProcessor,48
spring-boot,ConfigurationPropertiesBindingPostProcessorRegistrar,4
spring-boot,EnableConfigurationPropertiesImportSelector,8
spring-boot,AbstractInjectionFailureAnalyzer,10
spring-boot,BeanCurrentlyInCreationFailureAnalyzer,10
spring-boot,BeanNotOfRequiredTypeFailureAnalyzer,4
spring-boot,BindFailureAnalyzer,4
spring-boot,ConnectorStartFailureAnalyzer,3
spring-boot,NoUniqueBeanDefinitionFailureAnalyzer,10
spring-boot,PortInUseFailureAnalyzer,3
spring-boot,ValidationExceptionFailureAnalyzer,4
spring-boot,AbstractFailureAnalyzer,5
spring-boot,FailureAnalysis,0
spring-boot,FailureAnalyzers,7
spring-boot,LoggingFailureAnalysisReporter,3
spring-boot,EnumerableCompositePropertySource,6
spring-boot,PropertiesPropertySourceLoader,5
spring-boot,PropertySourcesLoader,9
spring-boot,SpringApplicationJsonEnvironmentPostProcessor,10
spring-boot,YamlPropertySourceLoader,9
spring-boot,BuildProperties,1
spring-boot,GitProperties,2
spring-boot,InfoProperties,5
spring-boot,JsonComponentModule,13
spring-boot,JsonObjectDeserializer,12
spring-boot,JsonObjectSerializer,6
spring-boot,DatabaseDriver,1
spring-boot,BasicJsonParser,1
spring-boot,GsonJsonParser,6
spring-boot,JacksonJsonParser,6
spring-boot,JsonJsonParser,5
spring-boot,JsonParserFactory,7
spring-boot,JsonSimpleJsonParser,1
spring-boot,YamlJsonParser,1
spring-boot,AtomikosConnectionFactoryBean,5
spring-boot,AtomikosDataSourceBean,5
spring-boot,AtomikosDependsOnBeanFactoryPostProcessor,4
spring-boot,AtomikosProperties,2
spring-boot,AtomikosXAConnectionFactoryWrapper,4
spring-boot,AtomikosXADataSourceWrapper,2
spring-boot,BitronixDependentBeanFactoryPostProcessor,3
spring-boot,BitronixXAConnectionFactoryWrapper,4
spring-boot,BitronixXADataSourceWrapper,2
spring-boot,PoolingConnectionFactoryBean,12
spring-boot,PoolingDataSourceBean,8
spring-boot,DataSourceXAResourceRecoveryHelper,2
spring-boot,NarayanaBeanFactoryPostProcessor,3
spring-boot,NarayanaConfigurationBean,3
spring-boot,NarayanaDataSourceBean,1
spring-boot,NarayanaProperties,1
spring-boot,NarayanaRecoveryManagerBean,8
spring-boot,NarayanaXAConnectionFactoryWrapper,10
spring-boot,NarayanaXADataSourceWrapper,7
spring-boot,CommonsLoggingLiquibaseLogger,3
spring-boot,LiquibaseServiceLocatorApplicationListener,5
spring-boot,SpringPackageScanClassResolver,9
spring-boot,JavaLoggingSystem,9
spring-boot,SimpleFormatter,0
spring-boot,ColorConverter,10
spring-boot,ExtendedWhitespaceThrowablePatternConverter,6
spring-boot,Log4J2LoggingSystem,24
spring-boot,WhitespaceThrowablePatternConverter,5
spring-boot,DefaultLogbackConfiguration,21
spring-boot,ExtendedWhitespaceThrowableProxyConverter,2
spring-boot,LevelRemappingAppender,11
spring-boot,LogbackConfigurator,10
spring-boot,LogbackLoggingSystem,23
spring-boot,SpringBootJoranConfigurator,4
spring-boot,SpringProfileAction,7
spring-boot,SpringPropertyAction,6
spring-boot,WhitespaceThrowableProxyConverter,2
spring-boot,AbstractLoggingSystem,8
spring-boot,ClasspathLoggingApplicationListener,6
spring-boot,DeferredLog,4
spring-boot,LogFile,3
spring-boot,LoggerConfiguration,2
spring-boot,LoggerConfigurationComparator,1
spring-boot,LoggingApplicationListener,19
spring-boot,LoggingInitializationContext,2
spring-boot,LoggingSystem,7
spring-boot,LoggingSystemProperties,3
spring-boot,Slf4JLoggingSystem,4
spring-boot,SpringImplicitNamingStrategy,3
spring-boot,SpringJtaPlatform,4
spring-boot,SpringNamingStrategy,1
spring-boot,SpringPhysicalNamingStrategy,4
spring-boot,EntityManagerFactoryBuilder,6
spring-boot,ApplicationHome,1
spring-boot,ApplicationPid,2
spring-boot,ApplicationTemp,3
spring-boot,BeanDefinitionLoader,18
spring-boot,ClearCachesApplicationListener,3
spring-boot,DefaultApplicationArguments,3
spring-boot,ExitCodeEvent,1
spring-boot,ExitCodeGenerators,2
spring-boot,ImageBanner,9
spring-boot,ResourceBanner,7
spring-boot,SpringApplication,45
spring-boot,SpringApplicationBannerPrinter,10
spring-boot,SpringApplicationRunListeners,4
spring-boot,SpringBootBanner,2
spring-boot,SpringBootExceptionHandler,2
spring-boot,SpringBootVersion,0
spring-boot,StartupInfoLogger,3
spring-boot,ApplicationPidFileWriter,12
spring-boot,EmbeddedServerPortFileWriter,5
spring-boot,SystemProperties,1
spring-boot,ConcurrentReferenceCachingMetadataReaderFactory,6
spring-boot,RestTemplateBuilder,16
spring-boot,RootUriTemplateHandler,3
spring-boot,ApplicationContextHeaderFilter,5
spring-boot,OrderedCharacterEncodingFilter,2
spring-boot,OrderedHiddenHttpMethodFilter,2
spring-boot,OrderedHttpPutFormContentFilter,2
spring-boot,OrderedRequestContextFilter,2
spring-boot,AbstractFilterRegistrationBean,9
spring-boot,DelegatingFilterProxyRegistrationBean,8
spring-boot,ErrorPage,2
spring-boot,ErrorPageRegistrarBeanPostProcessor,5
spring-boot,FilterRegistrationBean,3
spring-boot,MultipartConfigFactory,1
spring-boot,RegistrationBean,3
spring-boot,ServletComponentHandler,4
spring-boot,ServletComponentRegisteringPostProcessor,13
spring-boot,ServletComponentScanRegistrar,7
spring-boot,ServletContextInitializerBeans,26
spring-boot,ServletListenerRegistrationBean,4
spring-boot,ServletRegistrationBean,7
spring-boot,WebFilterHandler,7
spring-boot,WebListenerHandler,4
spring-boot,WebServletHandler,7
spring-boot,ErrorPageFilter,19
spring-boot,ServletContextApplicationContextInitializer,5
spring-boot,ServletContextApplicationListener,7
spring-boot,SpringBootServletInitializer,13
spring-boot,SpringProfileDocumentMatcher,6
spring-boot,SpringApplicationLauncher,0
spring-boot,SpringApplicationWebApplicationInitializer,3
spring-boot,PackagedSpringApplicationLauncher,0
spring-boot,ArchiveCommand,27
spring-boot,JarCommand,3
spring-boot,ResourceMatcher,6
spring-boot,WarCommand,5
spring-boot,HelpCommand,11
spring-boot,HintCommand,6
spring-boot,VersionCommand,2
spring-boot,GrabCommand,8
spring-boot,Dependency,2
spring-boot,InitCommand,12
spring-boot,InitializrService,17
spring-boot,InitializrServiceMetadata,9
spring-boot,ProjectGenerationRequest,5
spring-boot,ProjectGenerationResponse,2
spring-boot,ProjectGenerator,4
spring-boot,ProjectType,0
spring-boot,ReportableException,0
spring-boot,ServiceCapabilitiesReportGenerator,4
spring-boot,GroovyGrabDependencyResolver,3
spring-boot,InstallCommand,4
spring-boot,Installer,6
spring-boot,UninstallCommand,5
spring-boot,CompilerOptionHandler,4
spring-boot,OptionHandler,9
spring-boot,OptionSetGroovyCompilerConfiguration,6
spring-boot,SourceOptions,1
spring-boot,AbstractCommand,4
spring-boot,CommandException,1
spring-boot,CommandRunner,7
spring-boot,HelpExample,0
spring-boot,NoHelpCommandArgumentsException,1
spring-boot,NoSuchCommandException,1
spring-boot,OptionParsingCommand,4
spring-boot,RunCommand,12
spring-boot,SpringApplicationRunner,4
spring-boot,AnsiString,5
spring-boot,ClearCommand,3
spring-boot,CommandCompleter,10
spring-boot,EscapeAwareWhiteSpaceArgumentDelimiter,3
spring-boot,ExitCommand,3
spring-boot,ForkProcessCommand,4
spring-boot,PromptCommand,3
spring-boot,RunProcessCommand,3
spring-boot,Shell,13
spring-boot,ShellCommand,2
spring-boot,ShellExitException,1
spring-boot,ShellPrompts,0
spring-boot,ExitStatus,1
spring-boot,TestCommand,8
spring-boot,TestFailedException,1
spring-boot,TestRunner,5
spring-boot,CachingCompilerAutoConfiguration,5
spring-boot,GroovyTemplatesCompilerAutoConfiguration,5
spring-boot,JUnitCompilerAutoConfiguration,5
spring-boot,JdbcCompilerAutoConfiguration,5
spring-boot,JmsCompilerAutoConfiguration,5
spring-boot,RabbitCompilerAutoConfiguration,5
spring-boot,ReactorCompilerAutoConfiguration,5
spring-boot,SpockCompilerAutoConfiguration,5
spring-boot,SpringBatchCompilerAutoConfiguration,5
spring-boot,SpringBootCompilerAutoConfiguration,9
spring-boot,SpringIntegrationCompilerAutoConfiguration,5
spring-boot,SpringMobileCompilerAutoConfiguration,5
spring-boot,SpringMvcCompilerAutoConfiguration,5
spring-boot,SpringRetryCompilerAutoConfiguration,5
spring-boot,SpringSecurityCompilerAutoConfiguration,5
spring-boot,SpringSecurityOAuth2CompilerAutoConfiguration,5
spring-boot,SpringSocialFacebookCompilerAutoConfiguration,5
spring-boot,SpringSocialLinkedInCompilerAutoConfiguration,5
spring-boot,SpringSocialTwitterCompilerAutoConfiguration,5
spring-boot,SpringTestCompilerAutoConfiguration,10
spring-boot,SpringWebsocketCompilerAutoConfiguration,5
spring-boot,TransactionManagementCompilerAutoConfiguration,5
spring-boot,CompositeDependencyManagement,3
spring-boot,DependencyManagementArtifactCoordinatesResolver,4
spring-boot,MavenModelDependencyManagement,4
spring-boot,SpringBootDependenciesDependencyManagement,3
spring-boot,AetherGrapeEngine,25
spring-boot,AetherGrapeEngineFactory,14
spring-boot,CompositeProxySelector,5
spring-boot,DefaultRepositorySystemSessionAutoConfiguration,9
spring-boot,DependencyResolutionContext,5
spring-boot,DependencyResolutionFailedException,0
spring-boot,DetailedProgressReporter,5
spring-boot,GrapeEngineInstaller,1
spring-boot,GrapeRootRepositorySystemSessionAutoConfiguration,5
spring-boot,RepositoryConfiguration,1
spring-boot,SettingsXmlRepositorySystemSessionAutoConfiguration,4
spring-boot,SummaryProgressReporter,4
spring-boot,MavenSettings,28
spring-boot,MavenSettingsReader,10
spring-boot,AnnotatedNodeASTTransformation,10
spring-boot,AstUtils,16
spring-boot,CompilerAutoConfiguration,7
spring-boot,DependencyAutoConfigurationTransformation,11
spring-boot,DependencyCustomizer,9
spring-boot,DependencyManagementBomTransformation,25
spring-boot,ExtendedGroovyClassLoader,13
spring-boot,GenericBomAstTransformation,20
spring-boot,GroovyBeansTransformation,10
spring-boot,GroovyCompiler,24
spring-boot,RepositoryConfigurationFactory,6
spring-boot,ResolveDependencyCoordinatesTransformation,8
spring-boot,SmartImportCustomizer,5
spring-boot,DefaultCommandFactory,2
spring-boot,SpringCli,3
spring-boot,Log,0
spring-boot,ResourceUtils,6
spring-boot,DelegateTestRunner,2
spring-boot,GroovyTemplate,3
spring-boot,SampleController,5
spring-boot,SampleTomEEDeployApplication,3
spring-boot,DevToolsDataSourceAutoConfiguration,22
spring-boot,DevToolsProperties,5
spring-boot,FileWatchingFailureHandler,6
spring-boot,HateoasObjenesisCacheDisabler,0
spring-boot,LocalDevToolsAutoConfiguration,23
spring-boot,OptionalLiveReloadServer,2
spring-boot,RemoteDevToolsAutoConfiguration,28
spring-boot,RemoteDevToolsProperties,3
spring-boot,TriggerFileFilter,0
spring-boot,ClassPathChangedEvent,2
spring-boot,ClassPathFileChangeListener,7
spring-boot,ClassPathFileSystemWatcher,8
spring-boot,ClassPathFolders,1
spring-boot,PatternClassPathRestartStrategy,3
spring-boot,DevToolsHomePropertiesPostProcessor,5
spring-boot,DevToolsPropertyDefaultsPostProcessor,5
spring-boot,ChangedFile,2
spring-boot,ChangedFiles,2
spring-boot,FileSnapshot,1
spring-boot,FileSystemWatcher,3
spring-boot,FolderSnapshot,4
spring-boot,Connection,6
spring-boot,ConnectionClosedException,0
spring-boot,ConnectionInputStream,1
spring-boot,ConnectionOutputStream,1
spring-boot,Frame,4
spring-boot,LiveReloadServer,2
spring-boot,RemoteSpringApplication,9
spring-boot,RemoteUrlPropertyExtractor,6
spring-boot,ClassPathChangeUploader,14
spring-boot,DelayedLiveReloadTrigger,6
spring-boot,HttpHeaderInterceptor,5
spring-boot,LocalDebugPortAvailableCondition,7
spring-boot,LoggingTunnelClientListener,2
spring-boot,RemoteClientConfiguration,36
spring-boot,AccessManager,2
spring-boot,Dispatcher,5
spring-boot,DispatcherFilter,14
spring-boot,HttpHeaderAccessManager,2
spring-boot,HttpStatusHandler,4
spring-boot,UrlHandlerMapper,4
spring-boot,ClassLoaderFile,2
spring-boot,ClassLoaderFileRepository,3
spring-boot,ClassLoaderFileURLStreamHandler,2
spring-boot,ClassLoaderFiles,5
spring-boot,RestartClassLoader,9
spring-boot,AgentReloader,0
spring-boot,ChangeableUrls,3
spring-boot,DefaultRestartInitializer,2
spring-boot,FailureHandler,2
spring-boot,MainMethod,1
spring-boot,OnInitializedRestarterCondition,8
spring-boot,RestartApplicationListener,11
spring-boot,RestartInitializer,2
spring-boot,RestartLauncher,0
spring-boot,RestartScopeInitializer,7
spring-boot,Restarter,16
spring-boot,SilentExitExceptionHandler,2
spring-boot,DefaultSourceFolderUrlFilter,2
spring-boot,HttpRestartServer,6
spring-boot,HttpRestartServerHandler,4
spring-boot,RestartServer,5
spring-boot,DevToolsSettings,1
spring-boot,HttpTunnelConnection,12
spring-boot,TunnelClient,6
spring-boot,TunnelClientListeners,1
spring-boot,HttpTunnelPayload,8
spring-boot,HttpTunnelPayloadForwarder,1
spring-boot,HttpTunnelServer,16
spring-boot,HttpTunnelServerHandler,4
spring-boot,RemoteDebugPortProvider,4
spring-boot,SocketTargetServerConnection,4
spring-boot,StaticPortProvider,1
spring-boot,SpringApplicationBuilderExample,1
spring-boot,TomcatLegacyCookieProcessorExample,8
spring-boot,HibernateSearchElasticsearchExample,2
spring-boot,SpockTestRestTemplateExample,8
spring-boot,RandomPortExampleTests,5
spring-boot,RestTemplateProxyCustomizationExample,8
spring-boot,LaunchScriptTestApplication,1
spring-boot,LaunchVerificationController,2
spring-boot,HelloWebSecurityApplication,3
spring-boot,SampleActiveMQApplication,5
spring-boot,Consumer,2
spring-boot,Producer,5
spring-boot,ExampleInfoContributor,3
spring-boot,HelloWorldService,2
spring-boot,SampleActuatorApplication,3
spring-boot,SampleController,6
spring-boot,ServiceProperties,2
spring-boot,SampleActuatorLog4J2Application,1
spring-boot,SampleController,3
spring-boot,SampleActuatorNoWebApplication,1
spring-boot,SampleActuatorUiApplication,6
spring-boot,SampleAmqpSimpleApplication,8
spring-boot,Sender,3
spring-boot,SampleAntApplication,2
spring-boot,ServiceMonitor,5
spring-boot,SampleAopApplication,4
spring-boot,ChatService,13
spring-boot,Message,1
spring-boot,SampleAtmosphereApplication,11
spring-boot,SampleBatchApplication,15
spring-boot,Country,1
spring-boot,CountryRepository,4
spring-boot,SampleCacheApplication,3
spring-boot,SampleClient,4
spring-boot,CacheManagerCheck,4
spring-boot,Customer,1
spring-boot,SampleCassandraApplication,4
spring-boot,SampleCouchbaseApplication,6
spring-boot,User,3
spring-boot,SampleElasticsearchApplication,4
spring-boot,Customer,0
spring-boot,SampleDataGemFireProperties,1
spring-boot,Gemstone,4
spring-boot,SampleDataGemFireApplication,17
spring-boot,GemstoneServiceImpl,6
spring-boot,IllegalGemstoneException,0
spring-boot,City,4
spring-boot,Hotel,9
spring-boot,HotelSummary,1
spring-boot,Review,11
spring-boot,ReviewDetails,2
spring-boot,SampleDataJpaApplication,1
spring-boot,CitySearchCriteria,0
spring-boot,CityServiceImpl,11
spring-boot,HotelServiceImpl,15
spring-boot,SampleMongoApplication,4
spring-boot,SampleNeo4jApplication,4
spring-boot,SampleRedisApplication,6
spring-boot,SampleDataRestApplication,1
spring-boot,Product,4
spring-boot,SampleSolrApplication,4
spring-boot,MyController,5
spring-boot,SampleDevToolsApplication,1
spring-boot,Person,3
spring-boot,SampleFlywayApplication,5
spring-boot,InMemoryCustomerRepository,4
spring-boot,SampleHateoasApplication,1
spring-boot,CustomerController,16
spring-boot,SampleHibernate4Application,1
spring-boot,SampleHibernate52Application,1
spring-boot,SampleHypermediaApplication,1
spring-boot,SampleHypermediaGsonApplication,1
spring-boot,Book,15
spring-boot,SampleHypermediaJpaApplication,1
spring-boot,SampleHypermediaUiApplication,1
spring-boot,HelloWorldService,3
spring-boot,SampleEndpoint,3
spring-boot,SampleIntegrationApplication,13
spring-boot,Endpoint,4
spring-boot,JerseyConfig,2
spring-boot,ReverseEndpoint,5
spring-boot,SampleJerseyApplication,3
spring-boot,Service,2
spring-boot,SampleJersey1Application,8
spring-boot,ExampleServletContextListener,3
